Most teenagers have a problem about lack of money .	30:35:00	<<About>> is not the correct <preposition>> to be used to connect the <noun> <<problem>> and the subsequent <noun phrase> describing the problem. Look up the <noun> <<problem>> in a dictionary.
Most of the college students start to think and search about their jobs when they are 3rd grade .	55:60	<<About>> is not the correct <preposition> to be used with the <intransitive verb> <<search>> to express ``to look for ...''. Look up the use of the <verb> <<search>> in a dictionary to learn the appropriate <preposition> to be used.
I also aware about that but personally I disagree if the government will ban smoking in the restaurant .	13:18	<<About>> is not the correct <preposition> to be used with the <adjective> <<aware>> to indicate what one is informed about. Look up the <adjective> <<aware>> in a dictionary to learn the appropriate <preposition> to be used.
"I think the part-time job can help the student learn to work for themselves , Can try to take care about themselves , And about the money !"	99:104	<<About>> is not the appropriate <preposition> to follow the <idiom> <<take care>>. Look up the <noun> <<care>> in a dictionary to learn the appropriate <preposition> to be used.
"I think the part-time job can help the student learn to work for themselves , Can try to take care about themselves , And about the money !"	122:127	<<About>> is not the appropriate <preposition> to follow the <idiom> <<take care>>. Look up the <noun> <<care>> in a dictionary to learn the appropriate <preposition> to be used.
They can help their father or mother about money that we must use in the university too .	37:42:00	<<About>> is not the appropriate <preposition> to be used when a <noun> follows the structure <help + someone>. Look up the use of the <verb> <<help>> in a dictionary to learn the appropriate <preposition> to be used.
"Sometime I want to live in my house with my family and I want to help my family about housework , for example , I can cook a meal , I can wash dishes , I can wash floor and I can make everything in my house ."	80:85	<<About>> is not the appropriate <preposition> to be used when a <noun> follows the structure <help + someone>. Look up the use of the <verb> <<help>> in a dictionary to learn the appropriate <preposition> to be used.
In addition that can help student to have money to use in a daily life and can help their parents about the money in each month too .	98:103	<<About>> is not the appropriate <preposition> to be used when a <noun> follows the structure <help + someone>. Look up the use of the <verb> <<help>> in a dictionary to learn the appropriate <preposition> to be used.
If the college student do the part-time job for find an experience or help the family about the expense or do the pat-time job in the end of semester I will change my opinion about a part-time job with the college student .	86:91	<<About>> is not the appropriate <preposition> to be used when a <noun> follows the structure <help + someone>. Look up the use of the <verb> <<help>> in a dictionary to learn the appropriate <preposition> to be used.
I think we must help our parents about money maybe we can work for keep our budget for pay to everything you want to buy .	33:38:00	<<About>> is not the appropriate <preposition> to be used when a <noun> follows the structure <help + someone>. Look up the use of the <verb> <<help>> in a dictionary to learn the appropriate <preposition> to be used.
"I am not supporting about work while study because we must concentrate with the lesson more than the work as studying is our responsibility , even though it good to help your parents about the money and it is good to have the experience , but you could know that what time you could spend for the job or what time you could spend for learning ."	183:188	<<About>> is not the appropriate <preposition> to be used when a <noun> follows the structure <help + someone>. Look up the use of the <verb> <<help>> in a dictionary to learn the appropriate <preposition> to be used.
"If there many man use the cigarette in general place , it has contribute the bad things about the air pollution and dirty situation ."	88:93	<<About>> is not the <preposition> used with the <verb> <<contribute>> to indicate the beneficiary of the action. Think of a <preposition> of destination.
I have two reasons about that .	19:24	<<About>> is not the <preposition> used with the <noun> <<reason>>. Look up the <noun> <<reason>> in the dictionary and find the appropriate <preposition>.
The second benefit is to help their parents about school funds .	44:49:00	<<About>> is not the <preposition> used to indicate the helped action. Look up the <verb> <<help>> in the dictionary to find the appropriate <preposition>.
That 's why I think it is an important way to solve the problem about employment .	64:69	<<About>> is not the <preposition> used to connect the <noun> <<problem>> and the subsequent <noun phrase> to express ''problem concerning...''. Look up the <noun> <<problem>> in the dictionary to find the appropriate <preposition>.
Another reason is probably that college students should take more care about their parents and try their best to reduce their parents ' pressure .	71:76	<<About>> is not the <preposition> used in the <idiom> with the <verb> <<take>> and the <noun> <<care>>. Look up the <noun> <<care>> in the dictionary to find the appropriate preposition.
